COD_CLIENTE,DEPARTAMENTO,MODO_PAGAMENTO,COD_FILIAL,UF,QTDE,VALOR_TOTAL,DATA,MES_ANO
28011874,PNEU,PIX,65,PA,6,9496.62,2024-07-02 00:00:00,07/2024
59598526,PNEU,FATURADO,4,MT,12,9480,2024-06-03 00:00:00,06/2024
60008207,PNEU,FATURADO,60,PA,6,9474,2024-06-27 00:00:00,06/2024
56007592,PNEU,OUTROS,56,PA,4,9453.48,2024-06-19 00:00:00,06/2024
52000479,PNEU,OUTROS,84,MT,6,9431.1,2024-06-29 00:00:00,06/2024
67002047,PNEU,FATURADO,67,PA,6,9400.02,2024-06-17 00:00:00,06/2024
72002038,AUTOPECAS,FATURADO,60,PA,1,9400,2024-06-18 00:00:00,06/2024
55004195,PNEU,FATURADO,55,PA,4,9352,2024-06-07 00:00:00,06/2024
56,PNEU,CARTÃO,56,PA,4,9348.32,2024-06-19 00:00:00,06/2024
18005091,PNEU,CARTÃO,52,MT,6,9343.38,2024-07-06 00:00:00,07/2024
1034993,PNEU,FATURADO,4,MT,12,9300,2024-06-20 00:00:00,06/2024
19000344,PNEU,PIX,12,MA,6,9289.08,2024-07-01 00:00:00,07/2024
28003251,ELETRICA,FATURADO,72,PA,12,9288.24,2024-06-07 00:00:00,06/2024
58004392,PNEU,FATURADO,11,MT,4,9284.2,2024-06-05 00:00:00,06/2024
97002286,PNEU,CARTÃO,97,MA,4,9240,2024-06-25 00:00:00,06/2024
28017273,LUBRIFICANTES E ADITIVOS,FATURADO,7,MA,20,9213.4,2024-07-09 00:00:00,07/2024
45004388,PNEU,CARTÃO,45,RR,6,9199.98,2024-06-04 00:00:00,06/2024
56006989,PNEU,FATURADO,56,PA,4,9172.44,2024-06-17 00:00:00,06/2024
58003939,PNEU,FATURADO,67,PA,6,9168,2024-06-12 00:00:00,06/2024
32037172,PNEU,FATURADO,83,AM,18,9160.2,2024-06-27 00:00:00,06/2024
28013399,LUBRIFICANTES E ADITIVOS,FATURADO,73,PA,120,9146.1,2024-06-12 00:00:00,06/2024
32021438,LUBRIFICANTES E ADITIVOS,FATURADO,31,AM,240,9120,2024-06-04 00:00:00,06/2024
39008947,PNEU,FATURADO,46,AP,4,9081.6,2024-07-01 00:00:00,07/2024
67003030,PNEU,FATURADO,71,PA,6,9060,2024-06-05 00:00:00,06/2024
28013806,PNEU,FATURADO,90,PA,5,9045.7,2024-06-22 00:00:00,06/2024
32016356,PNEU,FATURADO,32,AM,6,9034.8,2024-06-19 00:00:00,06/2024
35014242,PNEU,FATURADO,82,AM,19,9000.3,2024-07-08 00:00:00,07/2024
35002977,PNEU,FATURADO,48,AM,6,9000,2024-06-28 00:00:00,06/2024
39005415,PNEU,FATURADO,67,PA,6,9000,2024-06-13 00:00:00,06/2024
39005415,PNEU,FATURADO,67,PA,6,9000,2024-06-14 00:00:00,06/2024
51018552,LUBRIFICANTES E ADITIVOS,DEPOSITO,35,RR,120,9000,2024-06-29 00:00:00,06/2024
58005009,PNEU,CARTÃO,58,PA,4,9000,2024-06-18 00:00:00,06/2024
41002085,PNEU,FATURADO,36,AM,50,8970,2024-07-04 00:00:00,07/2024
28003869,PNEU,FATURADO,38,AM,8,8896.88,2024-06-12 00:00:00,06/2024
35014745,PNEU,DEPOSITO,54,RR,8,8874.32,2024-06-13 00:00:00,06/2024
28021991,PNEU,FATURADO,97,MA,2,8854.04,2024-06-18 00:00:00,06/2024
57001334,PNEU,CARTÃO,57,PA,4,8849.96,2024-06-04 00:00:00,06/2024
28023811,PNEU,FATURADO,97,MA,4,8843,2024-06-17 00:00:00,06/2024
49000028,PNEU,FATURADO,92,AP,4,8829.6,2024-06-27 00:00:00,06/2024
90000451,PNEU,FATURADO,90,PA,4,8813.48,2024-07-09 00:00:00,07/2024
28002976,PNEU,FATURADO,58,PA,4,8800,2024-06-08 00:00:00,06/2024
28011085,PNEU,FATURADO,32,AM,8,8800,2024-06-09 00:00:00,06/2024
55001944,PNEU,FATURADO,58,PA,4,8790.4,2024-06-04 00:00:00,06/2024
37003560,PNEU,FATURADO,88,AM,50,8781,2024-07-03 00:00:00,07/2024
37003560,PNEU,FATURADO,88,AM,50,8781,2024-07-04 00:00:00,07/2024
28003251,PNEU,FATURADO,72,PA,12,8760,2024-06-06 00:00:00,06/2024
47005302,LUBRIFICANTES E ADITIVOS,FATURADO,47,RR,360,8748,2024-06-15 00:00:00,06/2024
58,PNEU,CARTÃO,58,PA,4,8740.96,2024-06-22 00:00:00,06/2024
28017113,LUBRIFICANTES E ADITIVOS,FATURADO,55,PA,20,8740,2024-06-04 00:00:00,06/2024
46002917,PNEU,DEPOSITO,46,AP,5,8726.6,2024-07-09 00:00:00,07/2024
32000895,ELETRICA,FATURADO,32,AM,20,8721.34,2024-06-19 00:00:00,06/2024
81001015,PNEU,CARTÃO,81,AM,6,8706.6,2024-06-25 00:00:00,06/2024
60000306,LUBRIFICANTES E ADITIVOS,FATURADO,10,MT,120,8640,2024-06-24 00:00:00,06/2024
96000250,PNEU,FATURADO,7,MA,5,8608.35,2024-06-01 00:00:00,06/2024
15901516,LUBRIFICANTES E ADITIVOS,FATURADO,15,MA,240,8601.6,2024-06-21 00:00:00,06/2024
40004916,LUBRIFICANTES E ADITIVOS,CARTÃO,40,AP,480,8596.8,2024-06-04 00:00:00,06/2024
35012794,ELETRICA,FATURADO,35,RR,8,8595.2,2024-07-04 00:00:00,07/2024
51013396,PNEU,DEPOSITO,84,MT,6,8588.94,2024-07-05 00:00:00,07/2024
59598526,PNEU,FATURADO,4,MT,40,8588,2024-06-11 00:00:00,06/2024
81001068,LUBRIFICANTES E ADITIVOS,FATURADO,38,AM,480,8568,2024-06-11 00:00:00,06/2024
40000883,LUBRIFICANTES E ADITIVOS,FATURADO,40,AP,480,8544,2024-06-19 00:00:00,06/2024
84000748,PNEU,FATURADO,84,MT,4,8540.64,2024-06-06 00:00:00,06/2024
97002283,PNEU,DEPOSITO,97,MA,4,8512,2024-06-24 00:00:00,06/2024
36000037,AUTOPECAS,DEPOSITO,85,AM,1,8508,2024-06-06 00:00:00,06/2024
35006778,PNEU,FATURADO,35,RR,50,8499.5,2024-06-18 00:00:00,06/2024
35006778,PNEU,FATURADO,35,RR,50,8499.5,2024-06-22 00:00:00,06/2024
18,PNEU,OUTROS,18,AM,4,8498.4,2024-06-26 00:00:00,06/2024
28002525,PNEU,FATURADO,48,AM,6,8485.8,2024-06-12 00:00:00,06/2024
28002525,PNEU,FATURADO,48,AM,6,8485.8,2024-06-25 00:00:00,06/2024
28017113,LUBRIFICANTES E ADITIVOS,FATURADO,55,PA,20,8464,2024-07-01 00:00:00,07/2024
28019367,AUTOPECAS,DEPOSITO,37,AM,1,8457,2024-06-06 00:00:00,06/2024
28001379,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,2,8443.6,2024-06-05 00:00:00,06/2024
35008192,PNEU,FATURADO,96,RR,6,8418,2024-06-14 00:00:00,06/2024
40,AUTOPECAS,DEPOSITO,40,AP,800,8400,2024-06-25 00:00:00,06/2024
28009494,PNEU,FATURADO,40,AP,6,8400,2024-06-21 00:00:00,06/2024
28009494,PNEU,FATURADO,40,AP,6,8400,2024-06-28 00:00:00,06/2024
28018442,PNEU,FATURADO,89,AM,6,8400,2024-07-08 00:00:00,07/2024
32005899,PNEU,FATURADO,35,RR,16,8400,2024-06-24 00:00:00,06/2024
28001379,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,2,8360,2024-06-11 00:00:00,06/2024
28001379,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,2,8360,2024-06-18 00:00:00,06/2024
28001379,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,2,8360,2024-06-24 00:00:00,06/2024
28001379,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,2,8360,2024-06-28 00:00:00,06/2024
28001379,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,2,8360,2024-07-02 00:00:00,07/2024
28001379,LUBRIFICANTES E ADITIVOS,FATURADO,82,AM,2,8360,2024-07-08 00:00:00,07/2024
55001979,ELETRICA,FATURADO,55,PA,12,8359.2,2024-06-07 00:00:00,06/2024
56,PNEU,DEPOSITO,56,PA,4,8346.56,2024-07-09 00:00:00,07/2024
28018419,PNEU,CARTÃO,56,PA,4,8336.4,2024-06-03 00:00:00,06/2024
55000192,PNEU,FATURADO,55,PA,12,8325.36,2024-06-11 00:00:00,06/2024
72002332,PNEU,DEPOSITO,72,PA,6,8315.04,2024-06-26 00:00:00,06/2024
60010538,PNEU,FATURADO,55,PA,4,8310,2024-07-01 00:00:00,07/2024
60006749,ELETRICA,FATURADO,72,PA,20,8296.4,2024-07-05 00:00:00,07/2024
28002896,ELETRICA,FATURADO,32,AM,10,8290,2024-06-22 00:00:00,06/2024
32000895,ELETRICA,FATURADO,32,AM,10,8290,2024-07-01 00:00:00,07/2024
68002238,LUBRIFICANTES E ADITIVOS,FATURADO,73,PA,150,8283,2024-06-22 00:00:00,06/2024
32018781,FILTRO,FATURADO,32,AM,180,8280,2024-06-05 00:00:00,06/2024
28003251,ELETRICA,FATURADO,72,PA,8,8270.24,2024-07-01 00:00:00,07/2024
28003251,ELETRICA,FATURADO,72,PA,8,8254.4,2024-06-24 00:00:00,06/2024
92000881,AUTOPECAS,DINHEIRO,92,AP,1,8250,2024-06-20 00:00:00,06/2024
55003130,PNEU,FATURADO,59,PA,4,8240.4,2024-06-12 00:00:00,06/2024
58,PNEU,PIX,58,PA,4,8200,2024-06-11 00:00:00,06/2024
46001597,PNEU,FATURADO,46,AP,4,8199.6,2024-07-04 00:00:00,07/2024
59,PNEU,DEPOSITO,59,PA,4,8196,2024-07-02 00:00:00,07/2024
72001855,PNEU,CARTÃO,59,PA,4,8195.28,2024-07-04 00:00:00,07/2024
28023486,PNEU,CARTÃO,97,MA,4,8188,2024-06-20 00:00:00,06/2024
76000058,PNEU,FATURADO,57,PA,4,8177.08,2024-06-22 00:00:00,06/2024
7000227,PNEU,FATURADO,15,MA,4,8165.8,2024-06-29 00:00:00,06/2024
35012794,ELETRICA,FATURADO,35,RR,11,8160.9,2024-06-24 00:00:00,06/2024
57000365,PNEU,FATURADO,57,PA,4,8160.28,2024-06-03 00:00:00,06/2024
68005558,PNEU,FATURADO,68,PA,4,8157.6,2024-06-03 00:00:00,06/2024
60001668,PNEU,FATURADO,10,MT,4,8137.16,2024-06-27 00:00:00,06/2024
48,PNEU,DEPOSITO,48,AM,6,8114.4,2024-07-05 00:00:00,07/2024
33005558,PNEU,FATURADO,88,AM,50,8100,2024-06-08 00:00:00,06/2024
56006082,PNEU,FATURADO,56,PA,4,8095.2,2024-07-06 00:00:00,07/2024
56005963,PNEU,FATURADO,56,PA,4,8081.36,2024-06-26 00:00:00,06/2024
63011037,ELETRICA,FATURADO,63,PA,12,8040,2024-06-22 00:00:00,06/2024
72001855,PNEU,CARTÃO,59,PA,4,8022,2024-06-01 00:00:00,06/2024
40006534,PNEU,FATURADO,40,AP,30,8016,2024-06-13 00:00:00,06/2024
58,PNEU,CARTÃO,58,PA,4,8000,2024-07-08 00:00:00,07/2024
20213965,PNEU,CARTÃO,4,MT,4,8000,2024-06-06 00:00:00,06/2024
28011535,PNEU,FATURADO,17,MT,4,8000,2024-06-03 00:00:00,06/2024
51017503,PNEU,CARTÃO,58,PA,4,8000,2024-06-12 00:00:00,06/2024
74001471,PNEU,CARTÃO,55,PA,4,7993,2024-07-01 00:00:00,07/2024
18005946,PNEU,FATURADO,1,MT,4,7971.56,2024-06-14 00:00:00,06/2024
14,PNEU,CARTÃO,14,MT,4,7960,2024-06-27 00:00:00,06/2024
46004345,PNEU,FATURADO,46,AP,4,7960,2024-06-15 00:00:00,06/2024
57001468,PNEU,FATURADO,57,PA,4,7958.04,2024-07-06 00:00:00,07/2024
90000457,PNEU,FATURADO,90,PA,4,7953.36,2024-06-17 00:00:00,06/2024
10000965,PNEU,CARTÃO,10,MT,5,7938.45,2024-07-05 00:00:00,07/2024
46003624,ELETRICA,DEPOSITO,46,AP,10,7928,2024-06-25 00:00:00,06/2024
10005166,PNEU,FATURADO,10,MT,4,7920,2024-07-01 00:00:00,07/2024
36016247,PNEU,DEPOSITO,30,AM,6,7920,2024-06-28 00:00:00,06/2024
66805903,PNEU,DEPOSITO,66,PA,12,7920,2024-07-01 00:00:00,07/2024
12000130,PNEU,FATURADO,97,MA,4,7903.2,2024-06-05 00:00:00,06/2024
46003670,LUBRIFICANTES E ADITIVOS,FATURADO,46,AP,24,7889.52,2024-06-11 00:00:00,06/2024
68006439,PNEU,FATURADO,68,PA,4,7888,2024-06-19 00:00:00,06/2024
41003494,AUTOPECAS,FATURADO,31,AM,20,7880,2024-06-06 00:00:00,06/2024
93001404,PNEU,FATURADO,1,MT,4,7880,2024-06-20 00:00:00,06/2024
67004099,PNEU,FATURADO,67,PA,5,7874.25,2024-06-22 00:00:00,06/2024
1026274,PNEU,FATURADO,1,MT,4,7872,2024-06-14 00:00:00,06/2024
1036659,PNEU,FATURADO,1,MT,12,7860.36,2024-06-27 00:00:00,06/2024
55004472,PNEU,PIX,55,PA,4,7860,2024-06-03 00:00:00,06/2024
93009137,PNEU,FATURADO,52,MT,4,7858.72,2024-06-17 00:00:00,06/2024
63016479,PNEU,FATURADO,63,PA,4,7853,2024-06-01 00:00:00,06/2024
28025378,PNEU,CARTÃO,97,MA,4,7847.28,2024-07-01 00:00:00,07/2024
32006522,LUBRIFICANTES E ADITIVOS,FATURADO,45,RR,100,7830,2024-06-19 00:00:00,06/2024
20215045,PNEU,FATURADO,20,MT,4,7829.96,2024-06-20 00:00:00,06/2024
61002537,PNEU,FATURADO,89,AM,12,7812,2024-06-26 00:00:00,06/2024
33005625,ELETRICA,FATURADO,87,AM,8,7801.6,2024-07-02 00:00:00,07/2024
28001897,PNEU,FATURADO,10,MT,4,7801.08,2024-06-19 00:00:00,06/2024
55,PNEU,DEPOSITO,55,PA,4,7800,2024-06-12 00:00:00,06/2024
84000786,PNEU,FATURADO,4,MT,4,7788.72,2024-06-24 00:00:00,06/2024
69,PNEU,CARTÃO,69,PA,3,7779.9,2024-06-04 00:00:00,06/2024
57000300,PNEU,FATURADO,57,PA,4,7776.36,2024-06-17 00:00:00,06/2024
57000156,PNEU,PIX,57,PA,4,7758.4,2024-06-03 00:00:00,06/2024
47005043,PNEU,CARTÃO,54,RR,4,7730.4,2024-06-25 00:00:00,06/2024
55003759,PNEU,FATURADO,55,PA,4,7722,2024-07-02 00:00:00,07/2024
71002216,PNEU,FATURADO,71,PA,4,7720,2024-07-09 00:00:00,07/2024
55001904,PNEU,FATURADO,55,PA,4,7710.28,2024-06-28 00:00:00,06/2024
74001596,PNEU,FATURADO,72,PA,4,7699.96,2024-06-20 00:00:00,06/2024
35002117,LUBRIFICANTES E ADITIVOS,FATURADO,54,RR,360,7692,2024-07-03 00:00:00,07/2024
63,PNEU,PIX,63,PA,4,7680,2024-06-05 00:00:00,06/2024
3004100,PNEU,FATURADO,44,AM,16,7680,2024-06-12 00:00:00,06/2024
38004410,PNEU,FATURADO,54,RR,6,7680,2024-06-08 00:00:00,06/2024
80000633,PNEU,FATURADO,54,RR,6,7680,2024-06-27 00:00:00,06/2024
60001668,PNEU,FATURADO,10,MT,4,7661.2,2024-06-07 00:00:00,06/2024
96000250,PNEU,DEPOSITO,7,MA,4,7660.68,2024-07-04 00:00:00,07/2024
57000300,PNEU,FATURADO,57,PA,4,7660,2024-07-09 00:00:00,07/2024
32,PNEU,CARTÃO,32,AM,4,7647.2,2024-06-11 00:00:00,06/2024
1014467,PNEU,DEPOSITO,14,MT,5,7630,2024-07-09 00:00:00,07/2024
48,PNEU,DEPOSITO,48,AM,6,7620,2024-06-07 00:00:00,06/2024
28011198,PNEU,FATURADO,81,AM,4,7620,2024-06-27 00:00:00,06/2024
28011198,PNEU,FATURADO,81,AM,4,7620,2024-06-28 00:00:00,06/2024
38004927,PNEU,DEPOSITO,38,AM,6,7620,2024-06-20 00:00:00,06/2024
47004680,LUBRIFICANTES E ADITIVOS,FATURADO,35,RR,100,7620,2024-06-18 00:00:00,06/2024
80000489,PNEU,FATURADO,54,RR,6,7620,2024-06-05 00:00:00,06/2024
54005101,PNEU,FATURADO,54,RR,4,7612.4,2024-06-20 00:00:00,06/2024
97001894,PNEU,FATURADO,97,MA,4,7607.04,2024-06-20 00:00:00,06/2024
35003195,PNEU,FATURADO,54,RR,4,7600,2024-06-01 00:00:00,06/2024
68005078,PNEU,DEPOSITO,61,PA,4,7600,2024-06-08 00:00:00,06/2024
67006061,PNEU,CARTÃO,58,PA,4,7583.32,2024-07-08 00:00:00,07/2024
10004814,PNEU,FATURADO,60,PA,10,7580,2024-07-03 00:00:00,07/2024
97,PNEU,CARTÃO,97,MA,4,7570,2024-06-28 00:00:00,06/2024
7001005,PNEU,CARTÃO,7,MA,4,7569.52,2024-06-17 00:00:00,06/2024
47004680,PNEU,FATURADO,35,RR,6,7560,2024-06-29 00:00:00,06/2024
37002547,AUTOPECAS,FATURADO,37,AM,64,7552,2024-06-03 00:00:00,06/2024
36016247,PNEU,DEPOSITO,34,AM,6,7536,2024-07-04 00:00:00,07/2024
28003687,PNEU,FATURADO,18,AM,6,7522.2,2024-06-11 00:00:00,06/2024
59002570,PNEU,FATURADO,58,PA,4,7521.04,2024-06-27 00:00:00,06/2024
55002712,PNEU,DEPOSITO,55,PA,4,7520,2024-07-09 00:00:00,07/2024
56006093,PNEU,FATURADO,56,PA,4,7520,2024-06-27 00:00:00,06/2024
28025620,PNEU,PIX,97,MA,4,7519,2024-07-01 00:00:00,07/2024
97001493,PNEU,FATURADO,63,PA,4,7518.24,2024-07-02 00:00:00,07/2024
97001493,PNEU,FATURADO,63,PA,4,7518.2,2024-07-03 00:00:00,07/2024
28028406,PNEU,CARTÃO,97,MA,4,7515.44,2024-07-06 00:00:00,07/2024
1,LUBRIFICANTES E ADITIVOS,CARTÃO,1,MT,1,7515,2024-06-06 00:00:00,06/2024
28021971,LUBRIFICANTES E ADITIVOS,FATURADO,54,RR,100,7500,2024-07-01 00:00:00,07/2024
40002428,PNEU,FATURADO,92,AP,4,7500,2024-06-29 00:00:00,06/2024
47004483,ELETRICA,CARTÃO,35,RR,10,7500,2024-06-17 00:00:00,06/2024
56007589,PNEU,PIX,56,PA,3,7490.1,2024-06-06 00:00:00,06/2024
5012400,PNEU,FATURADO,50,MT,4,7487.68,2024-06-04 00:00:00,06/2024
28016579,PNEU,DEPOSITO,44,AM,6,7482,2024-07-03 00:00:00,07/2024
60006749,ELETRICA,FATURADO,72,PA,10,7481.7,2024-07-05 00:00:00,07/2024
28012721,PNEU,FATURADO,61,PA,4,7447.64,2024-06-12 00:00:00,06/2024
35000056,LUBRIFICANTES E ADITIVOS,FATURADO,35,RR,100,7440,2024-06-20 00:00:00,06/2024
55002335,PNEU,FATURADO,55,PA,4,7429.64,2024-07-02 00:00:00,07/2024
55004102,PNEU,FATURADO,55,PA,4,7429.12,2024-06-26 00:00:00,06/2024
66800783,PNEU,FATURADO,61,PA,30,7410,2024-06-13 00:00:00,06/2024
10004814,PNEU,FATURADO,60,PA,4,7408.88,2024-06-19 00:00:00,06/2024
68003200,PNEU,FATURADO,66,PA,4,7402.76,2024-07-09 00:00:00,07/2024
76,PNEU,CARTÃO,76,AP,4,7402.36,2024-06-25 00:00:00,06/2024
37003611,LUBRIFICANTES E ADITIVOS,FATURADO,37,AM,20,7400,2024-06-05 00:00:00,06/2024
56006208,PNEU,FATURADO,56,PA,2,7400,2024-06-18 00:00:00,06/2024
56007592,PNEU,DEPOSITO,56,PA,4,7395,2024-06-06 00:00:00,06/2024
93007991,PNEU,FATURADO,10,MT,4,7385.32,2024-07-02 00:00:00,07/2024
68006454,PNEU,DEPOSITO,68,PA,4,7385,2024-06-03 00:00:00,06/2024
37,AUTOPECAS,DEPOSITO,37,AM,64,7380.48,2024-06-06 00:00:00,06/2024
1031079,PNEU,FATURADO,4,MT,4,7380.36,2024-06-08 00:00:00,06/2024
68006410,PNEU,FATURADO,68,PA,4,7360,2024-06-13 00:00:00,06/2024
89000377,AUTOPECAS,DEPOSITO,37,AM,64,7360,2024-06-01 00:00:00,06/2024
68001640,PNEU,FATURADO,68,PA,4,7359.2,2024-06-07 00:00:00,06/2024
58,PNEU,DEPOSITO,58,PA,3,7350,2024-06-10 00:00:00,06/2024
31021122,ELETRICA,FATURADO,82,AM,8,7344,2024-06-27 00:00:00,06/2024
40000476,PNEU,FATURADO,46,AP,30,7341,2024-06-17 00:00:00,06/2024
28014348,PNEU,CARTÃO,22,MT,4,7336,2024-07-09 00:00:00,07/2024
51000443,LUBRIFICANTES E ADITIVOS,DEPOSITO,45,RR,180,7333.5,2024-07-01 00:00:00,07/2024
49000416,LUBRIFICANTES E ADITIVOS,FATURADO,40,AP,20,7332,2024-06-06 00:00:00,06/2024
86,PNEU,DINHEIRO,86,AM,5,7325,2024-06-28 00:00:00,06/2024
55002032,PNEU,FATURADO,68,PA,4,7317.4,2024-06-08 00:00:00,06/2024
22000339,PNEU,PIX,22,MT,4,7308.08,2024-06-06 00:00:00,06/2024
1034993,PNEU,FATURADO,4,MT,4,7300,2024-06-17 00:00:00,06/2024
46001731,PNEU,CARTÃO,46,AP,4,7300,2024-06-26 00:00:00,06/2024
68,PNEU,DINHEIRO,68,PA,4,7290.24,2024-06-17 00:00:00,06/2024
90,PNEU,PIX,90,PA,4,7290.24,2024-06-19 00:00:00,06/2024
90000451,PNEU,FATURADO,90,PA,4,7286.72,2024-06-11 00:00:00,06/2024
30535286,PNEU,OUTROS,81,AM,5,7283.9,2024-07-04 00:00:00,07/2024
32019494,PNEU,PIX,32,AM,6,7282.2,2024-07-01 00:00:00,07/2024
80000884,PNEU,FATURADO,54,RR,4,7280,2024-06-25 00:00:00,06/2024
67007047,PNEU,CARTÃO,67,PA,4,7278.88,2024-07-06 00:00:00,07/2024
68005701,PNEU,CARTÃO,67,PA,4,7278,2024-06-27 00:00:00,06/2024
60006491,ELETRICA,FATURADO,46,AP,10,7274,2024-06-11 00:00:00,06/2024
39012795,PNEU,FATURADO,40,AP,4,7262.92,2024-07-04 00:00:00,07/2024
32010465,PNEU,FATURADO,38,AM,6,7223.94,2024-06-15 00:00:00,06/2024
68003644,PNEU,DEPOSITO,68,PA,4,7223.72,2024-06-21 00:00:00,06/2024
58001533,PNEU,FATURADO,56,PA,4,7221.52,2024-06-21 00:00:00,06/2024
67006061,PNEU,DEPOSITO,58,PA,4,7220,2024-06-27 00:00:00,06/2024
67006061,PNEU,DEPOSITO,58,PA,4,7220,2024-07-02 00:00:00,07/2024
28024082,PNEU,FATURADO,66,PA,2,7200.8,2024-06-11 00:00:00,06/2024
1033322,PNEU,FATURADO,14,MT,12,7200,2024-06-28 00:00:00,06/2024
20212146,LUBRIFICANTES E ADITIVOS,FATURADO,1,MT,720,7200,2024-06-25 00:00:00,06/2024
90000873,PNEU,PIX,90,PA,4,7200,2024-06-11 00:00:00,06/2024
28025876,LUBRIFICANTES E ADITIVOS,DEPOSITO,84,MT,20,7189.8,2024-06-28 00:00:00,06/2024
97002286,PNEU,CARTÃO,97,MA,4,7175,2024-06-25 00:00:00,06/2024
15902360,PNEU,DEPOSITO,15,MA,4,7171.1,2024-06-14 00:00:00,06/2024
1011916,PNEU,PIX,1,MT,4,7166.04,2024-06-14 00:00:00,06/2024
1000781,PNEU,DEPOSITO,14,MT,4,7148,2024-06-20 00:00:00,06/2024
28022340,PNEU,FATURADO,13,MA,2,7144.4,2024-06-24 00:00:00,06/2024
63010138,ELETRICA,FATURADO,63,PA,8,7144,2024-06-13 00:00:00,06/2024
93007083,PNEU,FATURADO,3,MT,24,7142.16,2024-06-07 00:00:00,06/2024
422500,PNEU,FATURADO,32,AM,20,7140,2024-06-04 00:00:00,06/2024
81000561,PNEU,DINHEIRO,81,AM,6,7140,2024-06-28 00:00:00,06/2024
37003579,PNEU,FATURADO,37,AM,6,7134,2024-06-29 00:00:00,06/2024
14013311,PNEU,DEPOSITO,14,MT,4,7129.52,2024-06-25 00:00:00,06/2024
1014467,PNEU,DEPOSITO,14,MT,4,7124,2024-06-07 00:00:00,06/2024
60010881,PNEU,FATURADO,60,PA,5,7094.7,2024-06-20 00:00:00,06/2024
59598526,PNEU,FATURADO,4,MT,4,7090.2,2024-07-05 00:00:00,07/2024
7000982,PNEU,CARTÃO,7,MA,4,7070.2,2024-06-11 00:00:00,06/2024
97,PNEU,CARTÃO,97,MA,4,7070.16,2024-06-06 00:00:00,06/2024
60001668,PNEU,FATURADO,10,MT,4,7065.76,2024-06-25 00:00:00,06/2024
60001668,PNEU,FATURADO,10,MT,4,7065.76,2024-07-01 00:00:00,07/2024
60001668,PNEU,FATURADO,10,MT,4,7065.76,2024-07-05 00:00:00,07/2024
7000236,PNEU,FATURADO,97,MA,4,7050.24,2024-06-19 00:00:00,06/2024
28025620,PNEU,CARTÃO,97,MA,4,7044,2024-07-04 00:00:00,07/2024
68005416,PNEU,CARTÃO,73,PA,4,7027.2,2024-06-12 00:00:00,06/2024
79,PNEU,CARTÃO,79,AP,5,7020,2024-06-24 00:00:00,06/2024
55004195,PNEU,FATURADO,55,PA,3,7014.51,2024-07-04 00:00:00,07/2024
68005363,PNEU,DEPOSITO,68,PA,4,7008,2024-06-28 00:00:00,06/2024
18006048,PNEU,FATURADO,1,MT,4,7003,2024-07-05 00:00:00,07/2024
54,PNEU,CARTÃO,54,RR,5,7000,2024-06-11 00:00:00,06/2024
7001005,PNEU,OUTROS,7,MA,4,7000,2024-06-17 00:00:00,06/2024
28019951,PNEU,FATURADO,68,PA,4,7000,2024-06-19 00:00:00,06/2024
28021868,PNEU,DINHEIRO,15,MA,4,7000,2024-07-01 00:00:00,07/2024
60005058,PNEU,DEPOSITO,72,PA,2,7000,2024-07-02 00:00:00,07/2024
68006463,PNEU,DINHEIRO,68,PA,2,7000,2024-06-17 00:00:00,06/2024
58,PNEU,CARTÃO,58,PA,3,6991.56,2024-06-21 00:00:00,06/2024
55002422,PNEU,CARTÃO,55,PA,2,6988.6,2024-07-05 00:00:00,07/2024
40,PNEU,CARTÃO,40,AP,4,6982.8,2024-07-02 00:00:00,07/2024
39003935,ELETRICA,FATURADO,46,AP,7,6980.82,2024-06-11 00:00:00,06/2024
53007133,LUBRIFICANTES E ADITIVOS,FATURADO,32,AM,10,6979,2024-06-05 00:00:00,06/2024
60006749,ELETRICA,FATURADO,72,PA,10,6978.3,2024-07-05 00:00:00,07/2024
55003471,PNEU,FATURADO,55,PA,2,6959,2024-06-27 00:00:00,06/2024
56007226,PNEU,OUTROS,56,PA,2,6949.5,2024-06-28 00:00:00,06/2024
51015863,PNEU,FATURADO,55,PA,2,6942.06,2024-06-18 00:00:00,06/2024
39008650,PNEU,FATURADO,40,AP,5,6941,2024-06-26 00:00:00,06/2024
28015090,PNEU,CARTÃO,90,PA,4,6930.52,2024-06-19 00:00:00,06/2024
66,PNEU,DEPOSITO,66,PA,4,6920,2024-06-03 00:00:00,06/2024
69003514,LUBRIFICANTES E ADITIVOS,FATURADO,6,MA,15,6918.75,2024-06-15 00:00:00,06/2024
70002633,PNEU,FATURADO,68,PA,2,6913.9,2024-07-02 00:00:00,07/2024
20000004,PNEU,FATURADO,20,MT,4,6895.48,2024-06-17 00:00:00,06/2024
28022045,PNEU,CARTÃO,80,MA,4,6874.52,2024-06-05 00:00:00,06/2024
59001367,PNEU,FATURADO,56,PA,4,6873,2024-06-25 00:00:00,06/2024
72002332,PNEU,DEPOSITO,72,PA,4,6862.96,2024-06-26 00:00:00,06/2024
51,PNEU,CARTÃO,51,RR,6,6855.72,2024-06-24 00:00:00,06/2024
